,AL,AR,AZ,CA,CO,CT,DE,FL,GA,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
1426,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
1427,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
1428,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
1429,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
1430,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
1431,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
1432,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
1433,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
1434,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
1435,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
1436,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
1437,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
1438,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
1439,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
1440,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
1441,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
1442,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
1443,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
1444,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
1445,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
1446,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
1447,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
1448,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
1449,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
1450,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
1451,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
1452,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
1453,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
1454,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
1455,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
1456,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
1457,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
1458,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
1459,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
1460,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
1461,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
1462,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
1463,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
1464,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
1465,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
1466,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
1467,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
1468,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
1469,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
1470,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
1471,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
1472,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
1473,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
1474,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
1475,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
1476,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
1477,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
1478,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
1479,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
1480,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
1481,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
1482,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
1483,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
1484,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
1485,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
1486,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
1487,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
1488,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
1489,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
1490,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
1491,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
